Row Number,Volume,Close Price,Timestamp (EST)
3241,23358,519.45,2024-08-06 08:50:00
3240,10351,519.73,2024-08-06 08:51:00
3239,3630,519.67,2024-08-06 08:52:00
3238,4916,519.71,2024-08-06 08:53:00
3237,8104,519.38,2024-08-06 08:54:00
3236,8436,519.54,2024-08-06 08:55:00
3235,25482,519.49,2024-08-06 08:56:00
3234,3233,519.66,2024-08-06 08:57:00
3233,3408,519.7,2024-08-06 08:58:00
3232,7710,519.45,2024-08-06 08:59:00
3231,4587,519.4,2024-08-06 09:00:00
3230,3874,519.63,2024-08-06 09:01:00
3229,5688,519.81,2024-08-06 09:02:00
3228,5015,519.58,2024-08-06 09:03:00
3227,8772,519.7,2024-08-06 09:04:00
3226,14427,519.52,2024-08-06 09:05:00
3225,8947,519.56,2024-08-06 09:06:00
3224,8434,519.75,2024-08-06 09:07:00
3223,7804,519.86,2024-08-06 09:08:00
3222,9773,519.73,2024-08-06 09:09:00
3221,2524,519.79,2024-08-06 09:10:00
3220,6742,519.54,2024-08-06 09:11:00
3219,14413,519.4184,2024-08-06 09:12:00
3218,7973,519.51,2024-08-06 09:13:00
3217,2912,519.47,2024-08-06 09:14:00
3216,16995,519.42,2024-08-06 09:15:00
3215,11030,519.65,2024-08-06 09:16:00
3214,3127,519.43,2024-08-06 09:17:00
3213,3239,519.5,2024-08-06 09:18:00
3212,6383,519.66,2024-08-06 09:19:00
3211,3801,519.69,2024-08-06 09:20:00
3210,8117,519.63,2024-08-06 09:21:00
3209,5002,519.66,2024-08-06 09:22:00
3208,19459,519.35,2024-08-06 09:23:00
3207,21127,519.37,2024-08-06 09:24:00
3206,36226,519.92,2024-08-06 09:25:00
3205,29112,520.28,2024-08-06 09:26:00
3204,26885,520.15,2024-08-06 09:27:00
3203,92428,519.73,2024-08-06 09:28:00
3202,159551,519.22,2024-08-06 09:29:00
3201,1666587.0,519.39,2024-08-06 09:30:00
3200,249552,519.28,2024-08-06 09:31:00
3199,448316,520.1699,2024-08-06 09:32:00
3198,382941,520.045,2024-08-06 09:33:00
3197,231060,519.46,2024-08-06 09:34:00
3196,291832,519.4676,2024-08-06 09:35:00
3195,214884,519.06,2024-08-06 09:36:00
3194,414918,519.19,2024-08-06 09:37:00
3193,162023,519.77,2024-08-06 09:38:00
3192,248626,519.59,2024-08-06 09:39:00
3191,265943,519.05,2024-08-06 09:40:00
3190,292466,518.62,2024-08-06 09:41:00
3189,320821,518,2024-08-06 09:42:00
3188,401724,518.375,2024-08-06 09:43:00
3187,245546,518.53,2024-08-06 09:44:00
3186,255862,518.05,2024-08-06 09:45:00
3185,310545,518.93,2024-08-06 09:46:00
3184,239610,519.69,2024-08-06 09:47:00
3183,158281,519.83,2024-08-06 09:48:00
3182,250321,519.83,2024-08-06 09:49:00
3181,173587,519.72,2024-08-06 09:50:00
3180,138016,519.88,2024-08-06 09:51:00
3179,403746,521.16,2024-08-06 09:52:00
3178,424260,521.32,2024-08-06 09:53:00
3177,284792,521.68,2024-08-06 09:54:00
3176,364155,521.57,2024-08-06 09:55:00
3175,186805,522.19,2024-08-06 09:56:00
3174,255624,522.145,2024-08-06 09:57:00
3173,197092,521.715,2024-08-06 09:58:00
3172,132452,521.8858,2024-08-06 09:59:00
3171,246400,521.5699,2024-08-06 10:00:00
3170,164926,521.85,2024-08-06 10:01:00
3169,246337,522.77,2024-08-06 10:02:00
3168,106295,522.33,2024-08-06 10:03:00
3167,131184,522.67,2024-08-06 10:04:00
3166,165338,522.72,2024-08-06 10:05:00
3165,162213,522.74,2024-08-06 10:06:00
3164,219897,523.15,2024-08-06 10:07:00
3163,228114,523.525,2024-08-06 10:08:00
3162,224731,523.7731,2024-08-06 10:09:00
3161,282549,523.5351,2024-08-06 10:10:00
3160,117013,523.25,2024-08-06 10:11:00
3159,133625,523.19,2024-08-06 10:12:00
3158,109794,523.58,2024-08-06 10:13:00
3157,135762,523.17,2024-08-06 10:14:00
3156,195595,522.62,2024-08-06 10:15:00
3155,143303,523.18,2024-08-06 10:16:00
3154,105008,522.8014,2024-08-06 10:17:00
3153,130303,523.57,2024-08-06 10:18:00
3152,117594,523.6627,2024-08-06 10:19:00
3151,101250,523.69,2024-08-06 10:20:00
3150,321741,523.6,2024-08-06 10:21:00
3149,267890,523.76,2024-08-06 10:22:00
3148,140570,523.29,2024-08-06 10:23:00
3147,119610,524,2024-08-06 10:24:00
3146,206542,523.92,2024-08-06 10:25:00
3145,655275,523.65,2024-08-06 10:26:00
3144,121405,523.82,2024-08-06 10:27:00
3143,179015,523.95,2024-08-06 10:28:00
3142,257334,522.93,2024-08-06 10:29:00
3141,210148,522.39,2024-08-06 10:30:00
3140,188908,522.42,2024-08-06 10:31:00
3139,102347,522.68,2024-08-06 10:32:00
3138,141217,522.52,2024-08-06 10:33:00
3137,148778,523.3,2024-08-06 10:34:00
3136,178714,523.82,2024-08-06 10:35:00
3135,160529,523.64,2024-08-06 10:36:00
3134,185991,524.32,2024-08-06 10:37:00
3133,186875,524.33,2024-08-06 10:38:00
3132,107992,524.03,2024-08-06 10:39:00
3131,495667,524.305,2024-08-06 10:40:00
3130,122402,524.41,2024-08-06 10:41:00
3129,88062,524.56,2024-08-06 10:42:00
3128,119944,524.77,2024-08-06 10:43:00
3127,201151,524.96,2024-08-06 10:44:00
3126,154165,525.08,2024-08-06 10:45:00
3125,276122,525.64,2024-08-06 10:46:00
3124,176072,526.12,2024-08-06 10:47:00
3123,240435,525.9,2024-08-06 10:48:00
3122,168345,526.2,2024-08-06 10:49:00
3121,311454,525.685,2024-08-06 10:50:00
3120,158802,525.66,2024-08-06 10:51:00
3119,94128,525.92,2024-08-06 10:52:00
3118,280931,525.93,2024-08-06 10:53:00
3117,83258,525.7,2024-08-06 10:54:00
3116,105927,525.5135,2024-08-06 10:55:00
3115,73702,525.36,2024-08-06 10:56:00
3114,116920,525.26,2024-08-06 10:57:00
3113,106670,524.99,2024-08-06 10:58:00
3112,91125,525.39,2024-08-06 10:59:00
3111,106857,525.305,2024-08-06 11:00:00
3110,118193,525.51,2024-08-06 11:01:00
3109,81143,525.47,2024-08-06 11:02:00
3108,62221,525.4,2024-08-06 11:03:00
3107,94731,525.367,2024-08-06 11:04:00
3106,83451,525.575,2024-08-06 11:05:00
3105,100716,525.46,2024-08-06 11:06:00
3104,191419,525.48,2024-08-06 11:07:00
3103,78054,525.55,2024-08-06 11:08:00
3102,68972,525.495,2024-08-06 11:09:00
3101,283034,524.8,2024-08-06 11:10:00
3100,137858,524.73,2024-08-06 11:11:00
3099,110681,524.6105,2024-08-06 11:12:00
3098,58457,524.76,2024-08-06 11:13:00
3097,65902,524.52,2024-08-06 11:14:00
3096,131265,523.86,2024-08-06 11:15:00
3095,91553,523.86,2024-08-06 11:16:00
3094,110028,524.4,2024-08-06 11:17:00
3093,134285,524.6449,2024-08-06 11:18:00
3092,75286,524.36,2024-08-06 11:19:00
3091,115494,524.03,2024-08-06 11:20:00
3090,90494,523.64,2024-08-06 11:21:00
3089,121897,523.89,2024-08-06 11:22:00
3088,124040,524.47,2024-08-06 11:23:00
3087,70883,524,2024-08-06 11:24:00
3086,95910,523.97,2024-08-06 11:25:00
3085,129272,524.3,2024-08-06 11:26:00
3084,90163,523.81,2024-08-06 11:27:00
3083,160214,523.15,2024-08-06 11:28:00
3082,270402,522.42,2024-08-06 11:29:00
3081,313366,522.79,2024-08-06 11:30:00
3080,121443,522.69,2024-08-06 11:31:00
3079,241743,523.54,2024-08-06 11:32:00
3078,109014,523.62,2024-08-06 11:33:00
3077,261551,523.69,2024-08-06 11:34:00
3076,100584,523.27,2024-08-06 11:35:00
3075,161672,523.81,2024-08-06 11:36:00
3074,115152,523.82,2024-08-06 11:37:00
3073,85909,523.51,2024-08-06 11:38:00
3072,108365,523.79,2024-08-06 11:39:00
3071,68437,523.83,2024-08-06 11:40:00
3070,111083,524.11,2024-08-06 11:41:00
3069,125027,523.77,2024-08-06 11:42:00
3068,108742,523.87,2024-08-06 11:43:00
3067,84171,524.11,2024-08-06 11:44:00
3066,138565,524.27,2024-08-06 11:45:00
3065,70414,523.97,2024-08-06 11:46:00
3064,53852,524.3556,2024-08-06 11:47:00
3063,72131,524.41,2024-08-06 11:48:00
3062,115940,525.06,2024-08-06 11:49:00
3061,89129,525.25,2024-08-06 11:50:00
3060,190478,525.22,2024-08-06 11:51:00
3059,72846,525.395,2024-08-06 11:52:00
3058,78717,525.78,2024-08-06 11:53:00
3057,139445,525.55,2024-08-06 11:54:00
3056,67038,525.73,2024-08-06 11:55:00
3055,89871,525.87,2024-08-06 11:56:00
3054,72638,525.77,2024-08-06 11:57:00
3053,98130,525.39,2024-08-06 11:58:00
3052,58078,525.9,2024-08-06 11:59:00
3051,86263,526.04,2024-08-06 12:00:00
3050,65003,526.18,2024-08-06 12:01:00
3049,70922,526.125,2024-08-06 12:02:00
3048,106874,525.9901,2024-08-06 12:03:00
3047,118870,525.94,2024-08-06 12:04:00
3046,50556,526.08,2024-08-06 12:05:00
3045,37937,526.29,2024-08-06 12:06:00
3044,34714,525.95,2024-08-06 12:07:00
3043,49053,525.93,2024-08-06 12:08:00
3042,40995,525.9395,2024-08-06 12:09:00
3041,46222,526.1,2024-08-06 12:10:00
3040,72524,526.255,2024-08-06 12:11:00
3039,81943,526.27,2024-08-06 12:12:00
3038,63266,526.16,2024-08-06 12:13:00
3037,41145,526.42,2024-08-06 12:14:00
3036,119015,526.78,2024-08-06 12:15:00
3035,134275,526.85,2024-08-06 12:16:00
3034,109347,526.8875,2024-08-06 12:17:00
3033,71606,526.68,2024-08-06 12:18:00
3032,56934,526.78,2024-08-06 12:19:00
3031,65781,526.7,2024-08-06 12:20:00
3030,88217,526.49,2024-08-06 12:21:00
3029,107578,526.315,2024-08-06 12:22:00
3028,97142,526.22,2024-08-06 12:23:00
3027,66748,526.31,2024-08-06 12:24:00
3026,88142,525.79,2024-08-06 12:25:00
3025,74434,525.83,2024-08-06 12:26:00
3024,68367,525.855,2024-08-06 12:27:00
3023,34462,525.79,2024-08-06 12:28:00
3022,63887,525.98,2024-08-06 12:29:00
3021,73489,525.95,2024-08-06 12:30:00
3020,36887,526.25,2024-08-06 12:31:00
3019,70584,526.2868,2024-08-06 12:32:00
3018,168072,526.2201,2024-08-06 12:33:00
3017,47022,526.23,2024-08-06 12:34:00
3016,82019,525.9899,2024-08-06 12:35:00
3015,62617,525.87,2024-08-06 12:36:00
3014,104076,525.7809,2024-08-06 12:37:00
3013,36059,525.92,2024-08-06 12:38:00
3012,96861,526.19,2024-08-06 12:39:00
3011,53482,526.15,2024-08-06 12:40:00
3010,34684,526.34,2024-08-06 12:41:00
3009,38135,526.32,2024-08-06 12:42:00
3008,53156,526.35,2024-08-06 12:43:00
3007,59225,526.145,2024-08-06 12:44:00
3006,34429,526.44,2024-08-06 12:45:00
3005,189040,526.55,2024-08-06 12:46:00
3004,99044,526.38,2024-08-06 12:47:00
3003,55625,526.415,2024-08-06 12:48:00
3002,30650,526.24,2024-08-06 12:49:00
3001,172981,526.49,2024-08-06 12:50:00
3000,76041,526.5533,2024-08-06 12:51:00
2999,224664,527.4,2024-08-06 12:52:00
2998,194067,527.5,2024-08-06 12:53:00
2997,90914,527.69,2024-08-06 12:54:00
2996,132546,527.745,2024-08-06 12:55:00
2995,64653,527.7501,2024-08-06 12:56:00
2994,103450,527.96,2024-08-06 12:57:00
2993,248931,527.7637,2024-08-06 12:58:00
2992,80770,527.63,2024-08-06 12:59:00
2991,89838,527.555,2024-08-06 13:00:00
2990,109367,527.8101,2024-08-06 13:01:00
2989,96608,527.96,2024-08-06 13:02:00
2988,94772,528,2024-08-06 13:03:00
2987,97522,527.96,2024-08-06 13:04:00
2986,87593,527.68,2024-08-06 13:05:00
2985,73471,527.99,2024-08-06 13:06:00
2984,123640,527.6,2024-08-06 13:07:00
2983,46290,527.84,2024-08-06 13:08:00
2982,45458,527.76,2024-08-06 13:09:00
2981,33246,527.55,2024-08-06 13:10:00
2980,56895,527.59,2024-08-06 13:11:00
2979,38954,527.79,2024-08-06 13:12:00
2978,182893,527.8,2024-08-06 13:13:00
2977,58834,527.66,2024-08-06 13:14:00
2976,80985,527.67,2024-08-06 13:15:00
2975,91654,527.7,2024-08-06 13:16:00
2974,37155,527.68,2024-08-06 13:17:00
2973,80648,527.5,2024-08-06 13:18:00
2972,59159,527.47,2024-08-06 13:19:00
2971,52275,527.82,2024-08-06 13:20:00
2970,47155,527.4,2024-08-06 13:21:00
2969,94637,527.35,2024-08-06 13:22:00
2968,102037,527.56,2024-08-06 13:23:00
2967,52486,527.375,2024-08-06 13:24:00
2966,48322,527.7,2024-08-06 13:25:00
2965,87415,527.43,2024-08-06 13:26:00
2964,53739,527.63,2024-08-06 13:27:00
2963,175534,527.75,2024-08-06 13:28:00
2962,52520,527.8501,2024-08-06 13:29:00
2961,135831,527.97,2024-08-06 13:30:00
2960,49746,527.72,2024-08-06 13:31:00
2959,59456,527.99,2024-08-06 13:32:00
2958,57589,527.99,2024-08-06 13:33:00
2957,40561,527.88,2024-08-06 13:34:00
2956,94816,527.93,2024-08-06 13:35:00
2955,48942,528.05,2024-08-06 13:36:00
2954,89455,528.19,2024-08-06 13:37:00
2953,51183,528.18,2024-08-06 13:38:00
2952,230732,528.06,2024-08-06 13:39:00
2951,126288,527.98,2024-08-06 13:40:00
2950,54512,528.02,2024-08-06 13:41:00
2949,54461,527.67,2024-08-06 13:42:00
2948,124192,527.56,2024-08-06 13:43:00
2947,77902,527.56,2024-08-06 13:44:00
2946,137359,527.17,2024-08-06 13:45:00
2945,121103,527.47,2024-08-06 13:46:00
2944,97133,527.5402,2024-08-06 13:47:00
2943,49436,527.7,2024-08-06 13:48:00
2942,202733,527.78,2024-08-06 13:49:00
2941,885132,527.69,2024-08-06 13:50:00
2940,47300,527.81,2024-08-06 13:51:00
2939,53628,527.78,2024-08-06 13:52:00
2938,126104,528,2024-08-06 13:53:00
2937,72680,528.11,2024-08-06 13:54:00
2936,99769,528.1799,2024-08-06 13:55:00
2935,124015,528.39,2024-08-06 13:56:00
2934,75454,528.39,2024-08-06 13:57:00
2933,121720,528.14,2024-08-06 13:58:00
2932,88137,527.93,2024-08-06 13:59:00
2931,244783,527.72,2024-08-06 14:00:00
2930,131728,527.62,2024-08-06 14:01:00
2929,65744,527.82,2024-08-06 14:02:00
2928,160420,527.48,2024-08-06 14:03:00
2927,131915,527.51,2024-08-06 14:04:00
2926,169937,527.31,2024-08-06 14:05:00
2925,153119,527.365,2024-08-06 14:06:00
2924,144532,526.99,2024-08-06 14:07:00
2923,136249,527.11,2024-08-06 14:08:00
2922,104916,527.09,2024-08-06 14:09:00
2921,99599,527.4501,2024-08-06 14:10:00
2920,46774,527.41,2024-08-06 14:11:00
2919,77388,527.49,2024-08-06 14:12:00
2918,69373,527.22,2024-08-06 14:13:00
2917,45916,527.22,2024-08-06 14:14:00
2916,44121,527.48,2024-08-06 14:15:00
2915,87398,527.65,2024-08-06 14:16:00
2914,157569,527.78,2024-08-06 14:17:00
2913,72843,528.0299,2024-08-06 14:18:00
2912,83822,528.1,2024-08-06 14:19:00
2911,35780,528.1,2024-08-06 14:20:00
2910,131982,528.55,2024-08-06 14:21:00
2909,102567,528.53,2024-08-06 14:22:00
2908,109910,528.65,2024-08-06 14:23:00
2907,61325,528.65,2024-08-06 14:24:00
2906,99713,528.73,2024-08-06 14:25:00
2905,120393,528.63,2024-08-06 14:26:00
2904,47475,528.62,2024-08-06 14:27:00
2903,63212,528.66,2024-08-06 14:28:00
2902,82350,528.8903,2024-08-06 14:29:00
2901,101149,528.6301,2024-08-06 14:30:00
2900,67211,528.85,2024-08-06 14:31:00
2899,89216,528.9,2024-08-06 14:32:00
2898,131822,529.09,2024-08-06 14:33:00
2897,144674,529.32,2024-08-06 14:34:00
2896,224615,529.39,2024-08-06 14:35:00
2895,215872,529.56,2024-08-06 14:36:00
2894,164632,529.41,2024-08-06 14:37:00
2893,74956,529.51,2024-08-06 14:38:00
2892,66084,529.36,2024-08-06 14:39:00
2891,167726,529.19,2024-08-06 14:40:00
2890,105019,529.1001,2024-08-06 14:41:00
2889,72197,529.3275,2024-08-06 14:42:00
2888,65593,529.33,2024-08-06 14:43:00
2887,37372,529.38,2024-08-06 14:44:00
2886,56423,529.265,2024-08-06 14:45:00
2885,62710,529.3,2024-08-06 14:46:00
2884,94739,529.55,2024-08-06 14:47:00
2883,84505,529.59,2024-08-06 14:48:00
2882,176831,529.49,2024-08-06 14:49:00
2881,69686,529.55,2024-08-06 14:50:00
2880,121536,529.2916,2024-08-06 14:51:00
2879,60306,529.49,2024-08-06 14:52:00
2878,58589,529.5409,2024-08-06 14:53:00
2877,74900,529.52,2024-08-06 14:54:00
2876,64435,529.3,2024-08-06 14:55:00
2875,130134,529.04,2024-08-06 14:56:00
2874,171486,528.785,2024-08-06 14:57:00
2873,231165,528.29,2024-08-06 14:58:00
2872,353464,527.47,2024-08-06 14:59:00
2871,229219,527.39,2024-08-06 15:00:00
2870,300698,527.15,2024-08-06 15:01:00
2869,218184,526.77,2024-08-06 15:02:00
2868,271602,526.11,2024-08-06 15:03:00
2867,339547,525.85,2024-08-06 15:04:00
2866,213925,525.8292,2024-08-06 15:05:00
2865,211472,525.89,2024-08-06 15:06:00
2864,369700,525.25,2024-08-06 15:07:00
2863,375658,525.52,2024-08-06 15:08:00
2862,327222,525.94,2024-08-06 15:09:00
2861,172309,526.085,2024-08-06 15:10:00
2860,140948,525.88,2024-08-06 15:11:00
2859,246327,526.36,2024-08-06 15:12:00
2858,155605,525.99,2024-08-06 15:13:00
2857,114059,526.06,2024-08-06 15:14:00
2856,118412,525.95,2024-08-06 15:15:00
2855,193723,525.19,2024-08-06 15:16:00
2854,209358,525.36,2024-08-06 15:17:00
2853,157596,525.58,2024-08-06 15:18:00
2852,80596,525.68,2024-08-06 15:19:00
2851,144607,526.12,2024-08-06 15:20:00
2850,197496,526.58,2024-08-06 15:21:00
2849,203880,527.009,2024-08-06 15:22:00
2848,160269,527.045,2024-08-06 15:23:00
2847,104980,527.48,2024-08-06 15:24:00
2846,153271,527.39,2024-08-06 15:25:00
2845,101963,527.36,2024-08-06 15:26:00
2844,143230,527.1023,2024-08-06 15:27:00
2843,180021,526.96,2024-08-06 15:28:00
2842,151920,526.7204,2024-08-06 15:29:00
2841,190242,526.725,2024-08-06 15:30:00
2840,210679,526.86,2024-08-06 15:31:00
2839,292334,526.52,2024-08-06 15:32:00
2838,232169,526.79,2024-08-06 15:33:00
2837,174291,526.74,2024-08-06 15:34:00
2836,305535,526.675,2024-08-06 15:35:00
2835,239665,526.43,2024-08-06 15:36:00
2834,145399,526.685,2024-08-06 15:37:00
2833,128511,526.57,2024-08-06 15:38:00
2832,98033,526.27,2024-08-06 15:39:00
2831,182801,526.51,2024-08-06 15:40:00
2830,173011,526.11,2024-08-06 15:41:00
2829,141251,526.08,2024-08-06 15:42:00
2828,195755,526.09,2024-08-06 15:43:00
2827,388627,525.65,2024-08-06 15:44:00
2826,352205,525.86,2024-08-06 15:45:00
2825,493228,525.19,2024-08-06 15:46:00
2824,512718,524.53,2024-08-06 15:47:00
2823,508164,524.87,2024-08-06 15:48:00
2822,384976,524.56,2024-08-06 15:49:00
2821,1128902.0,525.1583,2024-08-06 15:50:00
2820,591912,524.03,2024-08-06 15:51:00
2819,787437,523.56,2024-08-06 15:52:00
2818,995912,523.9,2024-08-06 15:53:00
2817,886115,523.3,2024-08-06 15:54:00
2816,1242543.0,522.96,2024-08-06 15:55:00
2815,1036033.0,523.005,2024-08-06 15:56:00
2814,981753,522.53,2024-08-06 15:57:00
2813,1287040.0,522.37,2024-08-06 15:58:00
2812,2182712.0,522.19,2024-08-06 15:59:00
2811,405920,521.85,2024-08-06 16:00:00
2810,213759,522.03,2024-08-06 16:01:00
2809,329887,521.97,2024-08-06 16:02:00
2808,48137,521.93,2024-08-06 16:03:00
2807,66653,521.53,2024-08-06 16:04:00
2806,82819,522.02,2024-08-06 16:05:00
2805,58700,521.92,2024-08-06 16:06:00
2804,62122,522.07,2024-08-06 16:07:00
2803,111061,522.01,2024-08-06 16:08:00
2802,286404,521.9891,2024-08-06 16:09:00
2801,3552443.0,521.83,2024-08-06 16:10:00
2800,4107951.0,521.81,2024-08-06 16:11:00
2799,332208,521.69,2024-08-06 16:12:00
2798,186204,521.65,2024-08-06 16:13:00
2797,330182,521.84,2024-08-06 16:14:00
2796,304177,521.89,2024-08-06 16:15:00
2795,30530,521.36,2024-08-06 16:16:00
2794,163057,521.52,2024-08-06 16:17:00
2793,514501,522.6,2024-08-06 16:18:00
2792,122833,522.99,2024-08-06 16:19:00
2791,212545,523.54,2024-08-06 16:20:00
2790,88830,523.31,2024-08-06 16:21:00
2789,36592,522.97,2024-08-06 16:22:00
2788,17969,522.8,2024-08-06 16:23:00
2787,31600,522.82,2024-08-06 16:24:00
2786,21052,522.46,2024-08-06 16:25:00
2785,43950,522.53,2024-08-06 16:26:00
2784,11987,522.38,2024-08-06 16:27:00
2783,11787,522.58,2024-08-06 16:28:00
2782,3719,522.5,2024-08-06 16:29:00
2781,39756,522.11,2024-08-06 16:30:00
2780,21281,522.03,2024-08-06 16:31:00
2779,30285,521.96,2024-08-06 16:32:00
2778,12796,522.26,2024-08-06 16:33:00
2777,29920,522.26,2024-08-06 16:34:00
2776,3166,522.11,2024-08-06 16:35:00
2775,7647,522.19,2024-08-06 16:36:00
2774,3202,522.3,2024-08-06 16:37:00
2773,2015,522.14,2024-08-06 16:38:00
2772,11233,521.99,2024-08-06 16:39:00
2771,10742,521.721,2024-08-06 16:40:00
2770,4254,521.76,2024-08-06 16:41:00
2769,108979,522.15,2024-08-06 16:42:00
2768,7177,521.52,2024-08-06 16:43:00
2767,16339,521.55,2024-08-06 16:44:00
2766,18545,521.16,2024-08-06 16:45:00
2765,36444,520.9,2024-08-06 16:46:00
2764,12897,520.58,2024-08-06 16:47:00
2763,54794,520.6304,2024-08-06 16:48:00
2762,16533,520.37,2024-08-06 16:49:00
2761,37457,520.58,2024-08-06 16:50:00
2760,25373,520.51,2024-08-06 16:51:00
2759,11100,520.23,2024-08-06 16:52:00
2758,8328,520.31,2024-08-06 16:53:00
2757,10262,520.34,2024-08-06 16:54:00
2756,31681,520.21,2024-08-06 16:55:00
2755,14132,520.25,2024-08-06 16:56:00
2754,17406,520.46,2024-08-06 16:57:00
2753,299785,520.18,2024-08-06 16:58:00
2752,4989,520.57,2024-08-06 16:59:00
2751,6525,520.75,2024-08-06 17:00:00
2750,2792,520.75,2024-08-06 17:01:00
2749,6016,520.8,2024-08-06 17:02:00
2748,8443,520.89,2024-08-06 17:03:00
2747,8987,520.7,2024-08-06 17:04:00
2746,5082,520.8195,2024-08-06 17:05:00
2745,3455,520.6,2024-08-06 17:06:00
2744,801,520.79,2024-08-06 17:07:00
2743,5601,520.94,2024-08-06 17:08:00
2742,2369,520.66,2024-08-06 17:10:00
2741,567,520.66,2024-08-06 17:11:00
2740,2112,520.61,2024-08-06 17:12:00
2739,4157,520.88,2024-08-06 17:13:00
2738,608,520.89,2024-08-06 17:14:00
2737,4245,520.7,2024-08-06 17:15:00
2736,1781,520.68,2024-08-06 17:16:00
2735,2442,520.65,2024-08-06 17:17:00
2734,1295,520.65,2024-08-06 17:18:00
2733,5914,520.59,2024-08-06 17:19:00
2732,2978,520.5,2024-08-06 17:20:00
2731,1761,520.48,2024-08-06 17:21:00
2730,13323,520.28,2024-08-06 17:22:00
2729,1717,520.14,2024-08-06 17:23:00
2728,8121,519.8,2024-08-06 17:24:00
2727,1581,520.32,2024-08-06 17:25:00
2726,719,520.32,2024-08-06 17:26:00
2725,767,520.14,2024-08-06 17:27:00
2724,280,520.3,2024-08-06 17:28:00
2723,3552,520.04,2024-08-06 17:30:00
2722,6495,520,2024-08-06 17:31:00
2721,872,519.9408,2024-08-06 17:32:00
2720,9330,519.68,2024-08-06 17:33:00
2719,1406,519.8858,2024-08-06 17:34:00
2718,5306,519.88,2024-08-06 17:35:00
2717,345,519.7848,2024-08-06 17:36:00
2716,1174,519.76,2024-08-06 17:37:00
2715,497,519.65,2024-08-06 17:38:00
2714,1878,519.56,2024-08-06 17:39:00
2713,3654,519.45,2024-08-06 17:40:00
2712,2526,519.36,2024-08-06 17:41:00
2711,1290,519.4,2024-08-06 17:42:00
2710,1666,519.4,2024-08-06 17:43:00
2709,9038,519.39,2024-08-06 17:44:00
2708,1198,519.2,2024-08-06 17:45:00
2707,1593,519.25,2024-08-06 17:46:00
2706,1429,519.23,2024-08-06 17:47:00
2705,4522,519.37,2024-08-06 17:48:00
2704,3366,519.25,2024-08-06 17:49:00
2703,1661,519.31,2024-08-06 17:50:00
2702,2563,519.21,2024-08-06 17:51:00
2701,3282,519.09,2024-08-06 17:52:00
2700,6272,519.29,2024-08-06 17:53:00
2699,702,519.16,2024-08-06 17:54:00
2698,1316,519.16,2024-08-06 17:55:00
2697,8998,519.24,2024-08-06 17:56:00
2696,2504,519.28,2024-08-06 17:57:00
2695,3982,519.28,2024-08-06 17:58:00
2694,7689,519.45,2024-08-06 17:59:00
2693,37410,520.15,2024-08-06 18:00:00
2692,13144,520.56,2024-08-06 18:01:00
2691,4854,520.45,2024-08-06 18:02:00
2690,3153,520.21,2024-08-06 18:03:00
2689,24118,520.48,2024-08-06 18:04:00
2688,3801,520.78,2024-08-06 18:05:00
2687,29432,520.9,2024-08-06 18:06:00
2686,18233,521.25,2024-08-06 18:07:00
2685,27144,521,2024-08-06 18:08:00
2684,12794,520.97,2024-08-06 18:09:00
2683,4665,520.8,2024-08-06 18:10:00
2682,3251,520.82,2024-08-06 18:11:00
2681,637,520.75,2024-08-06 18:12:00
2680,1313,520.74,2024-08-06 18:13:00
2679,1981,520.93,2024-08-06 18:14:00
2678,4841,520.92,2024-08-06 18:15:00
2677,727,520.85,2024-08-06 18:16:00
2676,576,520.93,2024-08-06 18:17:00
2675,1776,520.68,2024-08-06 18:18:00
2674,11949,521.49,2024-08-06 18:19:00
2673,5421,521.67,2024-08-06 18:20:00
2672,6747,521.81,2024-08-06 18:21:00
2671,4231,521.71,2024-08-06 18:22:00
2670,1914,521.33,2024-08-06 18:23:00
2669,9090,521.19,2024-08-06 18:24:00
2668,4561,520.77,2024-08-06 18:25:00
2667,772,521.05,2024-08-06 18:26:00
2666,624,521.13,2024-08-06 18:28:00
2665,746,521.04,2024-08-06 18:29:00
2664,6366,520.88,2024-08-06 18:30:00
2663,2372,520.92,2024-08-06 18:31:00
2662,416,520.89,2024-08-06 18:32:00
2661,2224,521.1,2024-08-06 18:33:00
2660,406,521.09,2024-08-06 18:34:00
2659,698,520.88,2024-08-06 18:35:00
2658,706,520.7,2024-08-06 18:36:00
2657,279,520.73,2024-08-06 18:37:00
2656,3050,520.83,2024-08-06 18:38:00
2655,331,520.71,2024-08-06 18:39:00
2654,1406,520.81,2024-08-06 18:40:00
2653,1867,520.73,2024-08-06 18:41:00
2652,159,520.71,2024-08-06 18:42:00
2651,288,520.67,2024-08-06 18:43:00
2650,279,520.701,2024-08-06 18:44:00
2649,1369,520.63,2024-08-06 18:45:00
2648,285,520.6,2024-08-06 18:46:00
2647,1121,520.5,2024-08-06 18:47:00
2646,1394,520.37,2024-08-06 18:48:00
2645,2277,520.42,2024-08-06 18:49:00
2644,465,520.47,2024-08-06 18:50:00
2643,435,520.71,2024-08-06 18:52:00
2642,354,520.69,2024-08-06 18:53:00
2641,675,520.64,2024-08-06 18:54:00
2640,961,520.56,2024-08-06 18:55:00
2639,509,520.72,2024-08-06 18:56:00
2638,1148,520.56,2024-08-06 18:58:00
2637,878,520.71,2024-08-06 18:59:00
2636,3958,520.83,2024-08-06 19:00:00
